SECCODE,TIME,OPEN,CLOSE,LOW,HIGH,VOLUME,CHANGE
ROSN,144124,269.7,269.7,269.7,269.7,30,0
ROSN,144132,269.7,269.7,269.7,269.7,50,0
ROSN,144133,269.55,269.35,269.35,269.55,860,-0.074
ROSN,144136,269.65,269.65,269.65,269.65,30,0
ROSN,144138,269.65,269.65,269.65,269.65,100,0
ROSN,144150,269.65,269.65,269.65,269.65,20,0
ROSN,144200,269.65,269.65,269.65,269.65,100,0
ROSN,144204,269.65,269.65,269.65,269.65,20,0
ROSN,144206,269.65,269.65,269.65,269.65,30,0
ROSN,144210,269.65,269.7,269.65,269.7,5870,0.019
ROSN,144220,269.65,269.65,269.65,269.65,20,0
ROSN,144224,269.45,269.4,269.4,269.45,1100,-0.019
ROSN,144238,269.7,269.7,269.7,269.7,500,0
ROSN,144250,269.65,269.65,269.65,269.65,10,0
ROSN,144308,269.45,269.45,269.45,269.45,100,0
ROSN,144309,269.45,269.45,269.45,269.45,100,0
ROSN,144314,269.45,269.4,269.4,269.45,400,-0.019
ROSN,144320,269.5,269.5,269.5,269.5,20,0
ROSN,144325,269.5,269.5,269.5,269.5,30,0
ROSN,144328,269.45,269.45,269.45,269.45,400,0
ROSN,144330,269.5,269.5,269.5,269.5,1410,0
ROSN,144340,269.65,269.7,269.65,269.7,930,0.019
ROSN,144350,269.65,269.65,269.65,269.65,20,0
ROSN,144401,269.7,269.7,269.7,269.7,170,0
ROSN,144402,269.7,269.7,269.7,269.7,20,0
ROSN,144403,269.7,269.8,269.7,269.8,8570,0.037
ROSN,144404,269.8,269.8,269.8,269.8,7670,0
ROSN,144405,269.8,269.8,269.8,269.8,300,0
ROSN,144408,269.75,269.75,269.75,269.75,260,0
ROSN,144420,269.8,269.8,269.8,269.8,20,0
ROSN,144428,269.65,269.65,269.65,269.65,30,0
ROSN,144433,269.75,269.75,269.75,269.75,200,0
ROSN,144436,269.75,269.8,269.75,269.8,2140,0.019
ROSN,144437,269.8,269.8,269.8,269.8,680,0
ROSN,144438,269.8,269.8,269.8,269.8,200,0
ROSN,144440,269.8,269.8,269.8,269.8,200,0
ROSN,144443,269.8,269.8,269.8,269.8,200,0
ROSN,144450,269.8,269.8,269.8,269.8,20,0
ROSN,144502,269.8,269.8,269.8,269.8,10,0
ROSN,144505,269.65,269.65,269.65,269.65,50,0
ROSN,144509,269.8,269.8,269.8,269.8,1800,0
ROSN,144510,269.8,269.8,269.8,269.8,300,0
ROSN,144520,269.8,269.8,269.8,269.8,20,0
ROSN,144523,269.8,269.8,269.8,269.8,3000,0
ROSN,144524,269.8,269.8,269.8,269.8,1500,0
ROSN,144539,269.7,269.65,269.65,269.7,1000,-0.019
ROSN,144550,269.8,269.8,269.8,269.8,30,0
ROSN,144554,269.8,269.8,269.8,269.8,900,0
ROSN,144608,269.7,269.7,269.7,269.7,100,0
ROSN,144619,269.7,269.65,269.65,269.7,210,-0.019
ROSN,144620,269.75,269.5,269.5,269.75,160,-0.093
ROSN,144628,269.5,269.45,269.45,269.5,920,-0.019
ROSN,144629,269.45,269.5,269.45,269.5,360,0.019
ROSN,144630,269.45,269.45,269.45,269.45,300,0
ROSN,144632,269.45,269.45,269.45,269.45,80,0
ROSN,144633,269.4,269.4,269.4,269.4,60,0
ROSN,144643,269.4,269.4,269.4,269.4,90,0
ROSN,144647,269.4,269.3,269.3,269.4,140,-0.037
ROSN,144650,269.5,269.5,269.5,269.5,10,0
ROSN,144656,269.45,269.45,269.45,269.45,330,0
ROSN,144708,269.55,269.55,269.55,269.55,40,0
ROSN,144715,269.5,269.5,269.5,269.5,1170,0
ROSN,144720,269.5,269.5,269.5,269.5,20,0
ROSN,144750,269.45,269.45,269.45,269.45,20,0
ROSN,144751,269.35,269.35,269.35,269.35,100,0
ROSN,144820,269.45,269.35,269.35,269.45,30,-0.037
ROSN,144823,269.35,269.35,269.35,269.35,50,0
ROSN,144850,269.45,269.4,269.4,269.45,240,-0.019
ROSN,144856,269.4,269.4,269.4,269.4,150,0
ROSN,144857,269.35,269.35,269.35,269.35,50,0
ROSN,144902,269.45,269.45,269.45,269.45,200,0
ROSN,144907,269.35,269.35,269.35,269.35,100,0
ROSN,144920,269.45,269.45,269.45,269.45,20,0
ROSN,144927,269.45,269.45,269.45,269.45,200,0
ROSN,144950,269.45,269.45,269.45,269.45,20,0
ROSN,144952,269.45,269.45,269.45,269.45,30,0
ROSN,145007,269.4,269.4,269.4,269.4,20,0
ROSN,145008,269.35,269.35,269.35,269.35,1110,0
ROSN,145010,269.4,269.45,269.4,269.45,400,0.019
ROSN,145020,269.45,269.45,269.45,269.45,10,0
ROSN,145021,269.45,269.45,269.45,269.45,300,0
ROSN,145036,269.4,269.4,269.4,269.4,1110,0
ROSN,145046,269.4,269.4,269.4,269.4,590,0
ROSN,145048,269.4,269.35,269.35,269.4,1110,-0.019
ROSN,145050,269.45,269.45,269.45,269.45,20,0
ROSN,145109,269.45,269.45,269.45,269.45,250,0
ROSN,145119,269.45,269.45,269.45,269.45,300,0
ROSN,145120,269.45,269.45,269.45,269.45,20,0
ROSN,145121,269.35,269.35,269.35,269.35,10,0
ROSN,145124,269.45,269.45,269.45,269.45,100,0
ROSN,145125,269.45,269.65,269.45,269.65,2430,0.074
ROSN,145129,269.65,269.65,269.65,269.65,100,0
ROSN,145135,269.65,269.65,269.65,269.65,500,0
ROSN,145137,269.65,269.65,269.65,269.65,290,0
ROSN,145150,269.8,269.8,269.8,269.8,20,0
ROSN,145201,269.8,269.95,269.8,269.95,310,0.056
ROSN,145220,269.95,269.95,269.95,269.95,20,0
ROSN,145229,269.85,269.6,269.6,269.85,2680,-0.093
ROSN,145232,269.9,269.9,269.9,269.9,500,0
ROSN,145234,269.9,269.9,269.9,269.9,50,0
ROSN,145247,269.9,269.9,269.9,269.9,500,0
ROSN,145250,269.95,269.95,269.95,269.95,20,0
ROSN,145320,269.85,269.9,269.85,269.9,20,0.019
ROSN,145350,269.9,269.9,269.9,269.9,10,0
ROSN,145420,269.9,269.9,269.9,269.9,20,0
ROSN,145435,269.9,269.9,269.9,269.9,10,0
ROSN,145450,269.9,269.9,269.9,269.9,20,0
ROSN,145506,269.75,269.9,269.75,269.9,50,0.056
ROSN,145511,269.9,269.9,269.9,269.9,110,0
ROSN,145520,269.75,269.75,269.75,269.75,20,0
ROSN,145523,269.65,269.65,269.65,269.65,10,0
ROSN,145550,269.8,269.8,269.8,269.8,20,0
ROSN,145620,269.8,269.8,269.8,269.8,20,0
ROSN,145622,269.7,269.7,269.7,269.7,1110,0
ROSN,145624,269.65,269.6,269.6,269.65,1520,-0.019
ROSN,145627,269.55,269.55,269.55,269.55,20,0
ROSN,145628,269.45,269.4,269.4,269.45,180,-0.019
ROSN,145630,269.35,269.35,269.35,269.35,520,0
ROSN,145642,269.35,269.3,269.3,269.35,2400,-0.019
ROSN,145650,269.45,269.45,269.45,269.45,20,0
ROSN,145655,269.4,269.4,269.4,269.4,160,0
ROSN,145701,269.35,269.35,269.35,269.35,1000,0
ROSN,145713,269.35,269.35,269.35,269.35,60,0
ROSN,145719,269.3,269.3,269.3,269.3,190,0
ROSN,145720,269.3,269.35,269.3,269.35,70,0.019
ROSN,145725,269.35,269.35,269.35,269.35,20,0
ROSN,145731,269.3,269.3,269.3,269.3,30,0
ROSN,145739,269.3,269.3,269.3,269.3,30,0
ROSN,145741,269.3,269.3,269.3,269.3,8190,0
ROSN,145743,269.3,269.2,269.2,269.3,760,-0.037
ROSN,145745,269.2,269.2,269.2,269.2,1480,0
ROSN,145750,269.35,269.35,269.35,269.35,10,0
ROSN,145803,269.2,269.2,269.2,269.2,120,0
ROSN,145814,269.2,269.2,269.2,269.2,20,0
ROSN,145819,269.2,269.15,269.15,269.2,1500,-0.019
ROSN,145820,269.25,269.25,269.25,269.25,20,0
ROSN,145822,269.15,269,269,269.15,30900,-0.056
ROSN,145823,269,269.05,269,269.05,250,0.019
ROSN,145824,269,269,269,269,1000,0
ROSN,145825,269,269,269,269,270,0
ROSN,145827,269,269,269,269,400,0
ROSN,145828,269,269,269,269,200,0
ROSN,145833,269,269,269,269,10,0
ROSN,145842,269,269,269,269,10,0
ROSN,145845,269,269,269,269,10,0
ROSN,145847,269,269,269,269,300,0
ROSN,145848,269,269,269,269,30,0
ROSN,145849,269,269,269,269,530,0
ROSN,145850,269.05,269.05,269.05,269.05,20,0
ROSN,145857,269,269,269,269,200,0
ROSN,145904,269,269,269,269,570,0
ROSN,145909,269.05,269.05,269.05,269.05,20,0
ROSN,145911,269,269,269,269,60,0
ROSN,145913,269,269,269,269,780,0
ROSN,145914,269,268.75,268.75,269,840,-0.093
ROSN,145915,268.9,268.8,268.7,268.9,2500,-0.037
ROSN,145918,268.75,268.75,268.75,268.75,50,0
ROSN,145920,268.65,268.75,268.65,268.75,220,0.037
ROSN,145924,268.65,268.65,268.65,268.65,10,0
ROSN,145934,268.65,268.6,268.6,268.65,300,-0.019
ROSN,145936,268.8,268.8,268.8,268.8,500,0
ROSN,145937,268.7,268.5,268.5,268.75,5210,-0.074
ROSN,145938,268.6,268.6,268.6,268.6,50,0
ROSN,145940,268.65,268.65,268.65,268.65,400,0
ROSN,145941,268.6,268.6,268.6,268.6,20,0
ROSN,145942,268.6,268.6,268.6,268.6,30,0
ROSN,145945,268.6,268.6,268.6,268.6,190,0
ROSN,145950,268.7,268.7,268.7,268.7,20,0
ROSN,145957,268.6,268.6,268.6,268.6,20,0
ROSN,150000,268.6,268.7,268.55,268.7,900,0.037
ROSN,150010,268.7,268.75,268.7,268.75,1140,0.019
ROSN,150011,268.75,268.75,268.75,268.75,100,0
ROSN,150013,268.75,268.75,268.75,268.75,1000,0
ROSN,150017,268.75,268.75,268.75,268.75,100,0
ROSN,150019,268.75,268.75,268.75,268.75,1350,0
ROSN,150020,268.8,268.8,268.8,268.8,20,0
ROSN,150021,268.8,268.8,268.8,268.8,50,0
ROSN,150025,268.8,268.8,268.8,268.8,1300,0
ROSN,150027,268.65,268.65,268.65,268.65,220,0
ROSN,150030,268.65,268.6,268.6,268.65,30,-0.019
ROSN,150031,268.8,268.8,268.6,268.8,9270,0
ROSN,150032,269,269,268.85,269,840,0
ROSN,150033,268.95,268.95,268.9,268.95,720,0
ROSN,150034,268.95,268.85,268.85,268.95,840,-0.037
ROSN,150035,268.95,268.95,268.95,268.95,100,0
ROSN,150036,268.95,268.95,268.95,268.95,60,0
ROSN,150037,268.95,269.2,268.95,269.25,1060,0.093
ROSN,150038,268.95,268.9,268.9,268.95,270,-0.019
ROSN,150039,268.95,268.9,268.9,268.95,370,-0.019
ROSN,150040,268.9,268.85,268.85,268.9,400,-0.019
ROSN,150044,268.85,268.85,268.85,268.85,420,0
ROSN,150047,268.85,268.65,268.65,268.85,8050,-0.074
ROSN,150048,268.9,268.9,268.9,268.9,10,0
ROSN,150050,269.2,269.2,269.2,269.2,20,0
ROSN,150051,268.85,268.85,268.85,268.85,140,0
ROSN,150052,268.85,268.85,268.85,268.85,230,0
ROSN,150053,268.85,268.85,268.85,268.85,160,0
ROSN,150055,268.85,268.85,268.85,268.85,260,0
ROSN,150056,268.8,268.8,268.8,268.8,380,0
ROSN,150057,268.8,268.7,268.7,268.8,920,-0.037
ROSN,150058,268.8,268.8,268.8,268.8,130,0
ROSN,150059,268.8,268.8,268.8,268.8,310,0
ROSN,150100,268.8,268.8,268.8,268.8,130,0
ROSN,150101,268.8,268.8,268.8,268.8,130,0
ROSN,150102,268.8,268.8,268.8,268.8,400,0
ROSN,150103,268.8,268.8,268.8,268.8,180,0
ROSN,150104,268.8,268.8,268.8,268.8,330,0
ROSN,150105,268.8,268.8,268.8,268.8,130,0
ROSN,150107,268.8,268.7,268.7,268.8,650,-0.037
ROSN,150108,268.8,268.7,268.7,268.8,290,-0.037
ROSN,150109,268.75,268.75,268.75,268.75,350,0
ROSN,150110,268.7,268.7,268.7,268.7,130,0
ROSN,150111,268.65,268.65,268.65,268.65,130,0
ROSN,150112,268.65,268.6,268.6,268.65,170,-0.019
ROSN,150113,268.6,268.6,268.6,268.6,180,0
ROSN,150114,268.6,268.6,268.6,268.6,140,0
ROSN,150115,268.6,268.6,268.6,268.6,130,0
ROSN,150117,268.6,268.6,268.6,268.6,330,0
ROSN,150118,268.6,268.6,268.6,268.6,140,0
ROSN,150119,268.6,268.6,268.6,268.6,440,0
ROSN,150120,268.95,268.95,268.95,268.95,10,0
ROSN,150121,268.6,268.6,268.6,268.6,200,0
ROSN,150122,268.6,268.6,268.6,268.6,140,0
ROSN,150123,268.6,268.6,268.6,268.6,150,0
ROSN,150129,268.65,268.6,268.6,268.65,110,-0.019
ROSN,150131,268.6,268.6,268.6,268.6,80,0
ROSN,150137,268.6,268.6,268.6,268.6,500,0
ROSN,150140,268.9,268.65,268.65,268.95,1160,-0.093
ROSN,150150,268.9,268.9,268.9,268.9,20,0
ROSN,150151,268.65,268.65,268.65,268.65,50,0
ROSN,150153,268.9,268.9,268.9,268.9,350,0
ROSN,150156,268.9,268.9,268.9,268.9,70,0
ROSN,150157,268.9,268.9,268.9,268.9,20,0
ROSN,150201,268.75,268.65,268.65,268.75,140,-0.037
ROSN,150207,268.9,268.95,268.9,268.95,970,0.019
ROSN,150221,269.05,269.05,269.05,269.05,20,0
ROSN,150241,268.95,268.95,268.95,268.95,10,0
ROSN,150246,268.95,268.95,268.95,268.95,170,0
ROSN,150249,268.95,268.95,268.95,268.95,10,0
ROSN,150251,268.95,268.95,268.95,268.95,50,0
ROSN,150252,268.95,268.95,268.95,268.95,30,0
ROSN,150255,268.85,268.85,268.85,268.85,370,0
ROSN,150257,268.8,268.8,268.8,268.8,10,0
ROSN,150300,268.95,268.95,268.95,268.95,10,0
ROSN,150301,268.95,268.95,268.95,268.95,20,0
ROSN,150308,268.85,268.85,268.85,268.85,100,0
ROSN,150309,268.95,268.95,268.95,268.95,20,0
ROSN,150321,268.95,268.95,268.95,268.95,180,0
ROSN,150333,269.1,269.1,269.1,269.1,200,0
ROSN,150349,268.9,268.9,268.9,268.9,10,0
ROSN,150351,269.1,269.1,269.1,269.1,20,0
ROSN,150358,269.1,269.1,269.1,269.1,1140,0
ROSN,150410,268.95,268.95,268.95,268.95,10,0
ROSN,150411,268.9,268.9,268.9,268.9,10,0
ROSN,150412,268.9,268.9,268.9,268.9,10,0
ROSN,150413,268.9,269.1,268.9,269.1,210,0.074
ROSN,150421,269.1,269.1,269.1,269.1,20,0
ROSN,150431,269.1,269.1,269.1,269.1,1000,0
ROSN,150435,268.9,268.9,268.9,268.9,10,0
ROSN,150451,269.05,269.05,269.05,269.05,20,0
ROSN,150512,269.05,269.05,269.05,269.05,10,0
ROSN,150515,268.85,268.75,268.75,268.85,720,-0.037
ROSN,150521,269,269,269,269,10,0
ROSN,150538,269,269,269,269,700,0
ROSN,150551,269,269,269,269,20,0
ROSN,150608,268.8,268.8,268.8,268.8,200,0
ROSN,150609,268.75,268.75,268.75,268.75,500,0
ROSN,150621,268.95,268.95,268.95,268.95,20,0
ROSN,150649,268.9,268.9,268.9,268.9,200,0
ROSN,150651,268.85,268.85,268.85,268.85,20,0
ROSN,150700,268.85,268.9,268.85,268.9,1140,0.019
ROSN,150702,268.9,268.9,268.9,268.9,200,0
ROSN,150709,268.9,268.9,268.9,268.9,200,0
ROSN,150717,268.9,268.9,268.9,268.9,730,0
ROSN,150721,269.1,269.1,269.1,269.1,20,0
ROSN,150734,269.1,269.25,269.1,269.25,3870,0.056
ROSN,150751,269.35,269.3,269.3,269.35,270,-0.019
ROSN,150756,269.2,269.15,269.15,269.2,40,-0.019
ROSN,150804,269.3,269.35,269.3,269.35,50,0.019
ROSN,150817,269.3,269.4,269.3,269.4,5540,0.037
ROSN,150821,269.4,269.4,269.4,269.4,20,0
ROSN,150826,269.4,269.4,269.4,269.4,20,0
ROSN,150829,269.4,269.4,269.4,269.4,770,0
ROSN,150830,269.4,269.4,269.4,269.4,10,0
ROSN,150837,269.4,269.4,269.4,269.4,200,0
ROSN,150839,269.4,269.4,269.4,269.4,920,0
ROSN,150841,269.45,269.45,269.45,269.45,2000,0
ROSN,150848,269.5,269.5,269.5,269.5,20,0
ROSN,150849,269.5,269.5,269.5,269.5,40,0
ROSN,150851,269.5,269.5,269.5,269.5,10,0
ROSN,150853,269.5,269.5,269.5,269.5,30,0
ROSN,150857,269.6,269.6,269.6,269.6,10,0
ROSN,150859,269.6,269.6,269.6,269.6,30,0
ROSN,150908,269.5,269.5,269.5,269.5,200,0
ROSN,150911,269.5,269.5,269.5,269.5,20,0
ROSN,150914,269.5,269.5,269.5,269.5,130,0
ROSN,150915,269.45,269.45,269.45,269.45,10,0
ROSN,150916,269.4,269.4,269.4,269.4,60,0
ROSN,150921,269.6,269.6,269.6,269.6,20,0
ROSN,150931,269.55,269.55,269.55,269.55,20,0
ROSN,150936,269.4,269.4,269.4,269.4,10,0
ROSN,150937,269.35,269.35,269.35,269.35,10,0
ROSN,150948,269.45,269.5,269.45,269.5,50,0.019
ROSN,150951,269.5,269.5,269.5,269.5,20,0
ROSN,150953,269.5,269.5,269.5,269.5,100,0
ROSN,151021,269.5,269.5,269.5,269.5,20,0
ROSN,151047,269.45,269.45,269.45,269.45,10,0
ROSN,151051,269.5,269.5,269.5,269.5,20,0
ROSN,151052,269.5,269.5,269.5,269.5,2000,0
ROSN,151103,269.5,269.5,269.5,269.5,100,0
ROSN,151110,269.5,269.5,269.5,269.5,430,0
ROSN,151121,269.6,269.6,269.6,269.6,20,0
ROSN,151128,269.5,269.5,269.5,269.5,160,0
ROSN,151151,269.5,269.5,269.5,269.5,20,0
ROSN,151201,269.5,269.5,269.5,269.5,300,0
ROSN,151212,269.5,269.5,269.5,269.5,10,0
ROSN,151221,269.45,269.45,269.45,269.45,10,0
ROSN,151229,269.4,269.4,269.4,269.4,200,0
ROSN,151242,269.5,269.5,269.5,269.5,700,0
ROSN,151251,269.5,269.5,269.5,269.5,20,0
ROSN,151300,269.5,269.45,269.45,269.5,110,-0.019
ROSN,151321,269.5,269.5,269.5,269.5,20,0
ROSN,151351,269.5,269.5,269.5,269.5,20,0
ROSN,151406,269.5,269.5,269.5,269.5,50,0
ROSN,151416,269.5,269.5,269.5,269.5,100,0
ROSN,151421,269.5,269.5,269.5,269.5,20,0
ROSN,151440,269.4,269.35,269.35,269.4,330,-0.019
ROSN,151441,269.5,269.5,269.5,269.5,300,0
ROSN,151450,269.35,269.35,269.35,269.35,1280,0
ROSN,151451,269.35,269.5,269.35,269.5,240,0.056
ROSN,151521,269.4,269.4,269.4,269.4,20,0
ROSN,151548,269.4,269.4,269.4,269.4,1420,0
ROSN,151551,269.45,269.45,269.45,269.45,20,0
ROSN,151611,269.45,269.45,269.45,269.45,60,0
ROSN,151617,269.4,269.4,269.4,269.4,400,0
ROSN,151621,269.45,269.45,269.45,269.45,10,0
ROSN,151646,269.45,269.45,269.45,269.45,1110,0
ROSN,151651,269.45,269.45,269.45,269.45,20,0
ROSN,151721,269.45,269.45,269.45,269.45,20,0
ROSN,151722,269.45,269.45,269.45,269.45,70,0
ROSN,151724,269.45,269.45,269.45,269.45,80,0
ROSN,151730,269.45,269.45,269.45,269.45,110,0
ROSN,151751,269.45,269.45,269.45,269.45,20,0
ROSN,151756,269.4,269.4,269.4,269.4,240,0
ROSN,151821,269.45,269.45,269.45,269.45,20,0
ROSN,151846,269.45,269.45,269.45,269.45,10,0
ROSN,151849,269.4,269.4,269.4,269.4,80,0
ROSN,151851,269.45,269.45,269.45,269.45,20,0
ROSN,151921,269.45,269.45,269.45,269.45,20,0
ROSN,151950,269.45,269.45,269.45,269.45,300,0
ROSN,151951,269.45,269.45,269.45,269.45,10,0
ROSN,152008,269.4,269.4,269.4,269.4,120,0
ROSN,152009,269.4,269.35,269.35,269.4,970,-0.019
ROSN,152010,269.3,269.3,269.3,269.3,4510,0
ROSN,152011,269.3,269.3,269.3,269.3,1970,0
ROSN,152012,269.3,269.3,269.3,269.3,3190,0
ROSN,152013,269.3,269.3,269.3,269.3,800,0
ROSN,152014,269.3,269.3,269.3,269.3,6140,0
ROSN,152015,269.15,269,269,269.15,440,-0.056
ROSN,152016,269,269,269,269,10,0
ROSN,152017,269.05,269.05,269.05,269.05,10,0
ROSN,152018,268.95,269.15,268.95,269.15,580,0.074
ROSN,152021,269.15,269.15,269.15,269.15,20,0
ROSN,152025,269,269,269,269,520,0
ROSN,152042,269,269,269,269,540,0
ROSN,152051,268.95,268.95,268.95,268.95,20,0
ROSN,152053,268.9,268.9,268.9,268.9,30,0
ROSN,152055,268.9,268.95,268.9,268.95,200,0.019
ROSN,152056,268.85,268.85,268.85,268.85,10,0
ROSN,152057,268.85,268.85,268.85,268.85,10,0
ROSN,152121,268.9,268.9,268.9,268.9,20,0
ROSN,152122,268.85,268.85,268.85,268.85,280,0
ROSN,152123,268.85,268.85,268.85,268.85,20,0
ROSN,152124,268.9,268.9,268.9,268.9,20,0
ROSN,152133,268.8,268.8,268.8,268.8,30,0
ROSN,152151,268.9,268.9,268.9,268.9,20,0
ROSN,152157,268.75,268.65,268.65,268.75,1000,-0.037
ROSN,152201,268.65,268.55,268.55,268.65,2000,-0.037
ROSN,152203,268.75,268.75,268.75,268.75,20,0
ROSN,152204,268.75,268.75,268.75,268.75,20,0
ROSN,152215,268.75,268.75,268.75,268.75,100,0
ROSN,152217,268.75,268.75,268.75,268.75,10,0
ROSN,152218,268.75,268.75,268.75,268.75,30,0
ROSN,152219,268.75,268.75,268.75,268.75,90,0
ROSN,152220,268.7,268.75,268.7,268.75,1240,0.019
ROSN,152221,268.9,268.9,268.9,268.9,20,0
ROSN,152229,268.9,268.9,268.9,268.9,10,0
ROSN,152231,268.9,268.9,268.9,268.9,50,0
ROSN,152238,268.9,268.9,268.9,268.9,10,0
ROSN,152251,268.9,268.9,268.9,268.9,20,0
ROSN,152255,268.85,268.85,268.85,268.85,60,0
ROSN,152321,268.9,268.9,268.9,268.9,20,0
ROSN,152322,268.85,268.85,268.85,268.85,30,0
ROSN,152338,268.85,268.85,268.85,268.85,10,0
ROSN,152343,268.85,268.85,268.85,268.85,10,0
ROSN,152348,268.85,268.85,268.85,268.85,10,0
ROSN,152351,268.9,268.9,268.9,268.9,10,0
ROSN,152357,268.75,268.75,268.75,268.75,10,0
ROSN,152406,268.9,268.9,268.9,268.9,20,0
ROSN,152414,268.8,268.8,268.8,268.8,10,0
ROSN,152415,268.9,268.9,268.9,268.9,100,0
ROSN,152416,268.9,268.9,268.9,268.9,10,0
ROSN,152421,268.9,268.9,268.9,268.9,20,0
ROSN,152422,268.9,268.9,268.9,268.9,100,0
ROSN,152423,268.9,268.9,268.9,268.9,1120,0
ROSN,152424,268.9,268.9,268.9,268.9,100,0
ROSN,152425,268.9,268.9,268.9,268.9,1410,0
ROSN,152427,268.9,269.15,268.9,269.15,6120,0.093
ROSN,152428,269.25,269.25,269.25,269.25,100,0
ROSN,152429,269,269,269,269,10,0
ROSN,152451,269.3,269.3,269.3,269.3,20,0
ROSN,152454,269.15,269.15,269.15,269.15,190,0
ROSN,152521,269.25,269.25,269.25,269.25,20,0
ROSN,152524,269.25,269.3,269.25,269.3,30,0.019
ROSN,152551,269.3,269.3,269.3,269.3,20,0
ROSN,152552,269.3,269.3,269.3,269.3,90,0
ROSN,152608,269.3,269.3,269.3,269.3,50,0
ROSN,152622,269.3,269.3,269.3,269.3,20,0
ROSN,152652,269.3,269.3,269.3,269.3,20,0
ROSN,152722,269.3,269.3,269.3,269.3,10,0
ROSN,152724,269.3,269.3,269.3,269.3,10,0
ROSN,152752,269.3,269.3,269.3,269.3,20,0
ROSN,152755,269.3,269.3,269.3,269.3,100,0
ROSN,152756,269.3,269.3,269.3,269.3,100,0
ROSN,152822,269.3,269.3,269.3,269.3,20,0
ROSN,152851,269.1,269.05,269.05,269.1,490,-0.019
ROSN,152852,269.2,269.2,269.2,269.2,20,0
ROSN,152922,269.2,269.2,269.2,269.2,20,0
ROSN,152952,269.2,269.2,269.2,269.2,20,0
ROSN,153022,269.2,269.2,269.2,269.2,20,0
ROSN,153023,269.1,269.1,269.1,269.1,30,0
ROSN,153040,269.1,269.1,269.1,269.1,30,0
ROSN,153045,269,269,269,269,100,0
ROSN,153052,269.15,269.15,269.15,269.15,10,0
ROSN,153112,269.15,269.15,269.15,269.15,10,0
ROSN,153119,269.15,269.15,269.15,269.15,2500,0
ROSN,153122,269.15,269.15,269.15,269.15,20,0
ROSN,153126,269.15,269.15,269.15,269.15,100,0
ROSN,153130,269.15,269.15,269.15,269.15,100,0
ROSN,153152,269.15,269.15,269.15,269.15,20,0
ROSN,153155,269.15,269.15,269.15,269.15,80,0
ROSN,153200,269.15,269.15,269.15,269.15,100,0
ROSN,153204,269.15,269.15,269.15,269.15,1030,0
ROSN,153205,269.15,269.2,269.15,269.2,670,0.019
ROSN,153208,269.2,269.2,269.2,269.2,310,0
ROSN,153209,269.2,269.5,269.2,269.55,6590,0.111
ROSN,153211,269.65,269.7,269.65,269.7,100,0.019
ROSN,153212,269.8,269.75,269.75,269.8,300,-0.019
ROSN,153213,269.85,269.85,269.85,269.85,100,0
ROSN,153215,269.9,269.95,269.9,269.95,260,0.019
ROSN,153219,269.9,269.9,269.9,269.9,80,0
ROSN,153222,269.8,269.95,269.8,269.95,230,0.056
ROSN,153226,269.75,269.75,269.75,269.75,140,0
ROSN,153230,269.7,269.7,269.7,269.7,10,0
ROSN,153234,269.9,269.9,269.9,269.9,10,0
ROSN,153235,269.75,269.75,269.75,269.75,100,0
ROSN,153245,269.6,269.45,269.45,269.6,2900,-0.056
ROSN,153252,269.85,269.85,269.85,269.85,20,0
ROSN,153300,269.85,269.85,269.85,269.85,2500,0
ROSN,153304,269.6,269.6,269.6,269.6,20,0
ROSN,153320,269.85,269.85,269.85,269.85,140,0
ROSN,153322,269.85,269.85,269.85,269.85,20,0
ROSN,153337,269.8,269.85,269.8,269.85,2000,0.019
ROSN,153352,269.8,269.8,269.8,269.8,20,0
ROSN,153408,269.8,269.8,269.8,269.8,1720,0
ROSN,153411,269.8,269.8,269.8,269.8,50,0
ROSN,153422,269.8,269.8,269.8,269.8,20,0
ROSN,153452,269.8,269.8,269.8,269.8,10,0
ROSN,153455,269.65,269.65,269.65,269.65,100,0
ROSN,153456,269.65,269.65,269.65,269.65,100,0
ROSN,153500,269.7,269.6,269.6,269.7,210,-0.037
ROSN,153501,269.6,269.6,269.6,269.6,170,0
ROSN,153502,269.6,269.6,269.6,269.6,20,0
ROSN,153510,269.8,269.8,269.8,269.8,1500,0
ROSN,153522,269.8,269.8,269.8,269.8,20,0
ROSN,153526,269.8,269.8,269.8,269.8,10,0
ROSN,153529,269.8,269.8,269.8,269.8,560,0
ROSN,153543,269.8,269.8,269.8,269.8,300,0
ROSN,153544,269.8,269.6,269.6,269.8,840,-0.074
ROSN,153545,269.8,269.9,269.8,269.9,940,0.037
ROSN,153547,269.95,269.95,269.95,269.95,250,0
ROSN,153551,269.95,269.95,269.95,269.95,1080,0
ROSN,153552,269.95,269.95,269.95,269.95,20,0
ROSN,153605,269.95,269.95,269.95,269.95,50,0
ROSN,153610,269.95,269.95,269.95,269.95,30,0
ROSN,153622,269.95,269.95,269.95,269.95,20,0
ROSN,153637,269.95,269.95,269.95,269.95,400,0
ROSN,153652,269.95,269.95,269.95,269.95,20,0
ROSN,153708,269.65,269.65,269.65,269.65,400,0
ROSN,153722,269.85,269.85,269.85,269.85,20,0
ROSN,153731,269.6,269.6,269.6,269.6,100,0
ROSN,153732,269.6,269.6,269.6,269.6,100,0
ROSN,153746,269.6,269.6,269.6,269.6,100,0
ROSN,153752,269.8,269.8,269.8,269.8,20,0
ROSN,153815,269.55,269.5,269.5,269.55,200,-0.019
